artist;title;lyrics
Charly García;Pastillas;  El tiempo que no viví El tiempo que me perdí Y todo lo que fue Es como un sueño que no ves  Te doy este auricular Y un disco para mirar Y una receta más Para que salgas a pasear  La gente que nunca duerme es más real No sé si la luna te hace reconciliar  Te voy a dar un colchón Con ruedas y un planeador Para que puedas ver Toda tu vida desde acá  No sé por qué estás durmiendo a esta hora ya No sé si la luna te hace reconciliar  Y mientras duermes Estoy yo solo acá Hago los planes Que vas a ser normal  Nunca me encienden Y solo puedes dar Mentiras simples Pastillas y un hogar que no es mi hogar  Y todo lo que fue Y todo lo que fue Y todo lo que fue Y todo lo que fue Y todo lo que fue Y todo...  
Charly García;Pedro trabaja en el cine;"  Mas para nosotros Cambio: poné ""El Aguante"" (aguante aguante) Cinearte presenta...Chocolate García  Pedro trabaja en el cine Vendiendo chocolatines Y en su película el es héroe De un final feliz  Pedro conquista el oeste Viaja en un coche celeste Y en su mundo de celuloide Pedro es feliz  El intervalo le dice Que llegó la parte triste Todo acaba cuando se enciende la luz  "
Charly García;Peluca telefónica;"  S - ese es tu walkman? qué moderno que es... P - todo muy superado, muy liberal...  No le debo nada a entel Me cuido la nariz (teléfono!) El silencio termina mañana Me voy a despedir (chau!)  El tiempo que yo soñé es la eternidad Es la dulce fe de que sigas conmigo por siempre Por siempre por aquí  Y cuando encuentro un amigo Lo tengo que buscar Y voy al supermercado (ado, ado, ado) Buscando un capataz  El sueño que yo soñé es la humanidad Es la humanidad El poeta tenía razón: ""la balsa hay que tomar""  S - estoy viviendo aquí en este mundo abandonado C - te alcanza la renta? P - no! a quién?! au!  Córtenla Déjennos vivir en paz Sáquenla Sáquenla un poquito Sáquenla un poquito  Cuando llego a mi casa temprano Me tengo que tomar (tomar, tomar, tomar) Un litro de vino apestado (ado, ado) Que no pienso pagar  El día de estoy aquí es amanecer Es poder creer Y mirar tus ojos de nave viajando hacia mí  P - oie, oie pana, mira, pero cómo te traes esta vaina que no lo puedo creer, mira? C - oie, brother, tienes perico? P - oie, ahorita mismo pues tu sabes... C - eso es lo que queremos y no otra cosa. máximo nivel P - todo muy liberal, paseando por santa fe, escuchando buena música, muy FM... S - tiene pilas!  Telefón Tirate ya del trampolín Papelón Sacate la gomina Poelá sin brillantina  Ya no tengo monedas de nylon Perdí mi peluquín (ha ha ha) Me sigo pavimentando Y llegaré hasta el fin  A LE GRÍ A  Quiero ver tu foto en los diario riéndote por qué...  "
Charly García;Perro andaluz;  Hablamos al pasar Acerca de alguien que conozco bien Me dejo atravesar Soy como un túnel donde corre el tren Te hacés mi amiga Si estás conmigo Pero cuando estás con otro me deshacés Te encanta caretear Ser aceptada donde te odian más Velocidad mental Estratagemas y saber actuar Quien más, quien menos Conoce en juego Si así es como nos tratamos, esto va mal Muy mal! Soy un tonto en seguirte Como un perro andalúz Pero mi amor se acabará Alguno de éstos días Alguna de éstas noches  
Charly García;Perro andaluz - en vivo;  Hablamos al pasar acerca de alguien que conozco bien Me dejo atravesar Soy como un túnel donde corre el tren Te hacés mi amiga Si estás conmigo Pero cuando estás con otro me deshacés  Te encanta caretear Ser aceptada donde te odian más Velocidad mental Estratagemas y saber actuar Quien más, quien menos Conoce en juego Si así es como nos tratamos, esto va mal Muy mal!  Soy un tonto en seguirte Como un Perro Andalúz Pero mi amor se acabará Alguno de éstos días Alguna de éstas noches  
Charly García;Piano Bar;  Rubias de New York Fantasmas de percal Presten atención Se ha abierto un piano bar Cerca del cabaret Será que nací en el sur? Será que encendí la luz de tu amor? Viudas de Nerón Amantes de Gardel Suena un bandoneón Cerca del cabaret Será que nací en el sur? Será que encendí la luz de tu amor? Los chicos tienen un lugar Donde viven esas cosas que asombran Las chicas tienen un lugar Donde ir a conversar Usa tu rubor Escoge tu disfraz Plumas de gorrión Sonrisas de zorzal Coloca vitrina al sur Reloca titila luz La ciudad  
Charly García;Plateado Sobre Plateado - En Vivo;  Vi la luna chorreando sin parar Su luz de catedral y un barco viejo Ceuzando el mar de Sudamérica a Europa Sobre un espejo lleno de sal Aeroplanos cortando el celofán De un cielo tropical Abriendo un surco suave a llevar hacia el exilio da vueltas A los que ya no aguantaron más Huellas en el mar Sangre en nuestro hogar Tenemos que ir tan lejos para estar acá, para estar acá Nos quedamos por tener fe Nos fuimos por amar Ganamos algo y algo se fue Algunos hijos son padres Y algunas huellas ya son la piel Huellas en el mar Sangre en nuestro hogar Tenemos que ir tan lejos para estar acá, para estar acá  
Charly García;Plateado sobre plateado (Huellas en el mar);  Vi la luna chorreando sin parar Su luz de catedral, y un barco viejo Cruzando el mar de Sudamérica a Europa Sobre un espejo lleno de sal  Aeroplanos cortando el celofán De un cielo tropical Abriendo surcos van a llevar hacia el exilio o la vuelta A los que ya no aguantaron más  Huellas en el mar Sangre en nuestro hogar ¿Por qué tenemos que ir tan lejos Para estar acá, para estar acá?  Nos quedamos por tener fe Nos fuimos por amar Ganamos algo y algo se fue Algunos hijos son padres Y algunas huellas ya son a pie  Huellas en el mar Sangre en nuestro hogar ¿Por qué tenemos que ir tan lejos Para estar acá, para estar acá?  
Charly García;Play With Fire;  Well, you've got your diamonds and you've got your pretty clothes And the chauffeur drives your car You let everybody know But don't play with me, 'cause you're playing with fire  Your mother she's a heiress, owns a block in Saint John's Wood And your father'd be there with her If he only could But don't play with me, 'cause you're playing with fire  Your old man took her diamonds and tiaras by the score Now she gets her kicks in Stepney Not in Knightsbridge anymore So don't play with me, 'cause you're playing with fire  Now you've got some diamonds and you will have some others But you'd better watch your step, girl Or start living with your mother So don't play with me, 'cause you're playing with fire So don't play with me, 'cause you're playing with fire  
Charly García;Podrias entender;"  Ni siquiera puedo entender Lo que hago a veces, nena Pero sé que tu podrías Entenderme a mi ¿Quién te hace la comida? Yo  Sé que es poco Pero podrías entender Que vine aquí en una misión Quiero curar Pero mis manos Solo tocan amor  Yo no sabía pero me acosté  ""Ya lo dijo Dios A los primeros habitantes De este planeta: No coman de esa fruta Les traerá problemas""  Querida, el resto Ya lo sabemos De esto se trata Say No More  Say no more! Say no more! No digas nada (nada) Estaba en llamas Estaba en llamas cuando me acosté  ""Volviendo al tema del hombre de la cama en llamas: ¿tenía lagún problema?¿estaba loco?¿borracho tal vez? No lo sabemos""  Estaba en llamas cuando me acoste  "
Charly García;Popotitos - En Vivo;  Popotitos Serú Girán. Moronie-Williams-Martínez  Mi amor entero es de mi novia Popotitos Sus piernas son como un par de carrillitos Y cuando a las fiestas la llevo a bailar Sus piernas flacas se parecen quebrar Popotitos no es un primor Pero baila que da pavor A mi Popotitos yo le di mi amor Cuando hay aire fuerte ella parece volar En plena lluvia no se va a mojar Con Popotitos me voy a casar De aquí en adelante la voy a delirar Popotitos no es un primor Pero baila que da pavor A mi Popotitos yo le di mi amor Popotitos baila rock and roll Y no la ves con la luz del sol A mi Quaranta yo le di mi amor Bajame las luces que hace mucho calor Popotitos no es un primor Pero baila que da pavor A mi Popotitos yo le di mi amor A mi Popotitos yo le di mi amor A mi Popotitos yo le di mi amor  Viva la Rollmops!!! Canoinhas Lagarto bobo!  
Charly García;Promesas sobre el bidet;  Por favor, no hagas promesas sobre el bidet Por favor, no me abras más los sobres Por favor, yo te prometo te esperaré Sí es que paro de correr Por favor, sigue la sombra de mi bebé Por favor, no bebas más, no llorés Por favor, yo te prometo te escribiré Sí es que para de llover Porque me tratas tan bien, me tratas tan mal Sabés que no aprendí a vivir A veces estoy tan bien, estoy tan mal Calambres en el alma Cada cual tiene un trip en el bocho Difícil que lleguemos a ponernos de acuerdo  
Charly García;Promesas sobre el bidet - en vivo;  Por favor no hagas promesas sobre el bidet Por favor no me abras más los sobres Por favor, yo te prometo te esperaré Si es que para de correr Por favor, sigue la sombra de mi bebé Por favor, no bebas más, por favor no llorés Por favor yo te prometo te escribiré si es que para de llover Porque me tratas tan bien, me tratas tan mal Si sabés que no aprendí a vivir A veces estoy tan bien, estoy tan down Calambres en el alma Cada cual tiene un trip en el bocho Difícil que lleguemos a ponernos de acuerdo  
Charly García;Promesas sobre el bidet - live;  Por favor no hagas promesas sobre el bidet Por favor no me abras más los sobres Por favor, yo te prometo te esperaré Si es que para de correr Por favor, sigue la sombra de mi bebé Por favor, no bebas más, por favor no llorés Por favor yo te prometo te escribiré si es que para de llover Porque me tratas tan bien, me tratas tan mal Si sabés que no aprendí a vivir A veces estoy tan bien, estoy tan down Calambres en el alma Cada cual tiene un trip en el bocho Difícil que lleguemos a ponernos de acuerdo  
Charly García;Rap de las hormigas;"  Vamos al campo A descansar No queda nada, nada, nada que jalar De vacaciones me quiero ir A ver las focas y el casino en <a annotation-fragment=""8353252"" class=""referent"" classification=""accepted"" data-id=""8353252"" href=""/Charly-garcia-rap-de-las-hormigas-lyrics#note-8353252"" image=""false"" ng-class=""{           'referent--linked_to_preview': song_ctrl.referent_has_preview(fragment_id),           'referent--linked_to_preview_active': song_ctrl.highlight_preview_referent(fragment_element_id),           'referent--purple_indicator': song_ctrl.show_preview_referent_indicator(fragment_element_id)         }"" ng-click=""open()"" on-hover-with-no-digest=""set_current_hover_and_digest(hover ? fragment_id : undefined)"" pending-editorial-actions-count=""0"" possibly-branded=""false"" prevent-default-click="""">la Feliz No me banco las hormigas Por favor pasame el <a annotation-fragment=""8353256"" class=""referent"" classification=""accepted"" data-id=""8353256"" href=""/Charly-garcia-rap-de-las-hormigas-lyrics#note-8353256"" image=""false"" ng-class=""{           'referent--linked_to_preview': song_ctrl.referent_has_preview(fragment_id),           'referent--linked_to_preview_active': song_ctrl.highlight_preview_referent(fragment_element_id),           'referent--purple_indicator': song_ctrl.show_preview_referent_indicator(fragment_element_id)         }"" ng-click=""open()"" on-hover-with-no-digest=""set_current_hover_and_digest(hover ? fragment_id : undefined)"" pending-editorial-actions-count=""0"" possibly-branded=""false"" prevent-default-click="""">Raid No tengo <a annotation-fragment=""8353257"" class=""referent"" classification=""accepted"" data-id=""8353257"" href=""/Charly-garcia-rap-de-las-hormigas-lyrics#note-8353257"" image=""false"" ng-class=""{           'referent--linked_to_preview': song_ctrl.referent_has_preview(fragment_id),           'referent--linked_to_preview_active': song_ctrl.highlight_preview_referent(fragment_element_id),           'referent--purple_indicator': song_ctrl.show_preview_referent_indicator(fragment_element_id)         }"" ng-click=""open()"" on-hover-with-no-digest=""set_current_hover_and_digest(hover ? fragment_id : undefined)"" pending-editorial-actions-count=""0"" possibly-branded=""false"" prevent-default-click="""">teca, no tengo grass Y la heladera no funciona Porque la misma es a gas Comida, no hay más Estoy en el medio de la selva Esto no lo aguanto más No me banco las hormigas Yo me vuelvo a la ciudad  "
